compound_id,base_rdkit_smiles,relation,activity_value
gvk_122772582,COc1ccc(N(C)C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,,5.522878745280337
gvk_123775689,COc1cccc(-c2nc3c(C(N)=O)scc3[nH]2)c1,,5.826522356547005
gvk_15336398,Cc1cccc2c(=O)[nH]c(CCN3CCCCC3)nc12,,7.2839966563652
CHEMBL4744208,CN1CCc2cc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)sc2C1,,6.8522145070590375
gvk_122858873,NC(=O)c1cccc2cn(-c3ccc(C45CNCC4C5)cc3)nc12,,8.537602002101044
gvk_125378503,CS(=O)(=O)OC[C@H]1COc2cccc(C(N)=O)c2O1,,5.920818753952375
CHEMBL185742,N#Cc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,,8.221848749616356
gvk_15064987,CCCCC/C=C/CC1CC(=O)N(c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)C1=O,>,6.522878745280337
gvk_121002360,Cc1cc2ccc(C(CCN(C)C)c3ccccc3)cc2[nH]c1=O,,5.005
CHEMBL600840,CN(C)CCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,,7.744727494896693
CHEMBL121765,Cc1nc2c(C(N)=O)cccc2[nH]1,,6.0
gvk_15351087,CC(C)(C)OC(=O)N1CCN(C(=O)c2cc(C[NH+]3N=CC(=O)c4ccccc43)ccc2F)CC1,>,5.301029995663981
gvk_15347410,O=C1NCCn2c(CN3CCCCC3)nc3cccc1c32,,6.096367483915762
gvk_14621873,O=C(CBr)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,7.886056647693163
gvk_121101077,O=C1Nc2cc(CN3CCN(c4ccc(-c5ccccn5)cc4)CC3)cnc2N2CCCC[C@@H]12,<,7.3
gvk_15325388,COc1ccc2cc(C3NC(=O)c4cccc5c4N3CCC5=O)ccc2c1,,6.0
gvk_15341410,O=C(CCl)OCc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,,6.752026733638194
gvk_123562738,CC(C)CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,,8.214670164989233
CHEMBL3905389,CCCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,,8.42021640338319
gvk_15065613,CC(Oc1ccccc1C(N)=O)c1ccc(F)c(C(=O)N2CCCN(C(=O)OC(C)(C)C)CC2)c1,>,6.0
CHEMBL3644564,O=c1[nH]nc2c3c(cccc13)N=C(CN1CC=C(c3ccc(F)cc3)CC1)N2,,8.221848749616356
gvk_6043972,NC(CCCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)C(=O)O,,7.657577319177793
gvk_122347111,Cc1ccc(N2CCN([C@H]3C=C(c4nc5c(c(=O)[nH]4)CC4(CC5)CC4)CC3)CC2)cc1C,,6.300162274132754
gvk_123459298,Cn1ncnc1Cc1c(CCCN2CCN(c3ccc(F)cc3)CC2)[nH]c(=O)c2cccc(N)c12,,7.300162274132754
CHEMBL1094969,CCNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,,8.366354362946941
CHEMBL2407984,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,,7.2759059864969
gvk_15341406,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN(CCO)CCO)cc1-2,,7.42021640338319
gvk_20563251,c1cnc2c(c1)ccc1cccnc12,,8.161150909262744
gvk_122347005,CC(C)(CCc1nc2c(c(=O)[nH]1)CC1(CC2)CC1)N1CCN(c2ccc(F)cc2)CC1,,9.0
gvk_15346051,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C4CCC(F)(F)C4)C(=O)C3)c2)[nH+][nH]c(=O)c1C,>,8.301029995663981
gvk_123459294,Nc1cc(F)cc2c(=O)[nH]c(CCCN3CCN(c4ccc(C(=O)N5CCCC5)cc4)CC3)cc12,,8.292429823902063
CHEMBL3649740,O=c1[nH]c2cc(OCCN3CCCCC3)ccc2c2c1CCCN2,,5.450996737974212
gvk_15341393,CN(C)CCN(C)Cc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,,7.035290537142854
gvk_15331983,COC(=O)C(=O)Nc1cc(-c2n[nH]c(=O)c3ccccc23)ccc1N1CCN(C)CC1,,6.0
gvk_125135643,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN(Cc2ccccc2)Cc2ccccc2)C1,,6.292429823902063
gvk_15065863,CC(C)N(CCO)CCN1C(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(=O)C1C,,8.443697499232712
gvk_124110048,O=c1[nH]nc2c3c(cccc13)N=C1C=CC(CN3CCCCC3)=CN12,,6.5321404167728
gvk_15353917,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N(c4ccc(F)c(C#N)c4)[C@H](C)C3)c2)n[nH]c(=O)c1C,>,8.301029995663981
gvk_559984,O=C1NCCn2c(C3C=CCN3)nc3cccc1c32,,7.214670164989233
CHEMBL590327,CN(C)C1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,,8.585026652029182
gvk_122317335,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CC[C@H](c2nnc(-c3ccccn3)o2)CC1,,5.247951552180561
CHEMBL1949860,Cc1cc(C)c2nc[nH]c(=O)c2c1,,5.856985199745905
gvk_446217,O=C(CCN1CCCCC1)N1CCc2c([nH]c(=O)c3ccccc23)C1,,6.619788758288394
gvk_121178790,CN1CCN(Cc2cc3cccc(C(N)=O)c3o2)CC1,,5.437707135543525
CHEMBL3649786,COc1cc(CN(C)CCOC(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,,6.494850021680094
gvk_125378948,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,,6.399027104313252
gvk_122317213,O=C(CCCc1nc2ccccc2c(=O)[nH]1)N1CCC(c2nnc(-c3ccccc3)s2)CC1,,5.543633966870957
gvk_15323200,CN(C)CCCN(C)CCCC(=O)N1CCc2[nH]c(=O)c3ccccc3c2C1,,6.732828271596986
gvk_121258712,CC1Oc2cc(F)c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2NC1=O,<,6.7
gvk_125376288,CN(CCCCc1cn(CCOCCOCCOCCOCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1)Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,,7.497436330892636
CHEMBL3921853,COc1ccc(C(=O)C2CCN([C@H]3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1C,,4.694648630553377
gvk_15341399,N=C(N)NCc1ccc2c(c1)-c1n[nH]c(=O)c3cccc(c13)O2,,7.455931955649724
gvk_121101065,Nc1cccc(-c2ccc(N3CCN(Cc4cnc5c(c4)NC(=O)[C@@H]4CCCCN54)CC3)cc2)n1,<,7.3
CHEMBL3976589,NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12,,8.0
gvk_121258755,CC1Oc2ccc(CN3CCN(c4ccc(C(=O)N5CCCC5)cc4)CC3)cc2NC1=O,<,6.7
CHEMBL3763446,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cccc(c23)N[C@@H]1c1ccc(F)cc1,,8.835647144215564
gvk_15336358,CN1CCN(c2cc3c(Br)cccc3c(=O)[nH]2)CC1,,7.017728766960431
gvk_123569656,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(-c3ncc(Cl)s3)n21,>,7.698970004336019
gvk_123638491,O=C(c1cccc(C(F)(F)F)c1)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccsc43)ccc2F)CC1,>,7.698970004336019
gvk_15339333,CCc1cc2ccc(C(C)(C#N)Cc3nccc(OCCOC)n3)cc2[nH]c1=O,,6.9
CHEMBL606029,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCCN2)CC1,,8.602059991327963
gvk_15327256,CCc1cc(-c2ccc(S(=O)(=O)NCc3cncc(C)n3)s2)c(C)[nH]c1=O,,6.376750709602099
gvk_15065413,CC(C)(C)OC(=O)N1CCN(C(=O)c2cccc(COc3cccc(F)c3C(N)=O)c2)CC1,,5.0
gvk_15355051,O=C(c1cc(Cc2cc(C(F)(F)C(F)(F)F)c(=O)[nH]n2)ccc1F)N1CCN(C2CCCC2)C(=O)C1,,7.602059991327962
gvk_15339205,CCc1cc2ccc(C(C)(C#N)Cc3cc4ccccc4nn3)cc2[nH]c1=O,,7.4
CHEMBL3644609,COc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,,7.657577319177793
gvk_15325440,N[C@H]1CCN2c3c(cccc31)C(=O)N[C@@H]2c1cccnc1,,6.769551078621726
gvk_123353810,CC(=O)NC(=O)c1cccc2c([N+]3=NN(CCCl)CC3)cccc12,,5.769551078621726
CHEMBL3105883,NC(=O)n1ccc2ccc(-c3ccc[nH]3)nc21,,6.031517051446064
CHEMBL595926,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1cccc(Cl)c1,,8.301029995663981
gvk_121404794,O=C(c1ccccc1)N1CCN(C(=O)c2cccc(Cn3c(=O)[nH]c(=O)c4ccccc43)c2)CC1,,8.275724130399212
CHEMBL4176099,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC12CCCCC2,,6.546681659952963
CHEMBL3644582,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccccc1F)N2,,7.552841968657781
Otava_1084053,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncnc3ccccc23)c1,<,3.4001169279263124
CHEMBL3105875,NC(=O)n1ccc2cccnc21,,5.6020599913279625
gvk_121038422,CC(C)[NH2+]Cc1ccc(-c2nc3cccc4n3c2CCNC4=O)cc1,>,8.301029995663981
Otava_1084201,Cc1ccc(NC(=O)CC2Sc3ccccc3NC2=O)cc1Cl,<,3.4001169279263124
gvk_15065107,O=C(CCSc1nc2ccccc2s1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,8.0
gvk_15065383,CN(C)CC(=O)N1CCN(C(=O)c2cc(COc3ccccc3C(N)=O)ccc2F)CC1,>,6.301029995663981
gvk_15065944,O=C(c1cccc(Cc2n[nH]c(=O)c3c(F)ccc(F)c23)c1)N1CCC(OCC2CC2)CC1,,7.886056647693163
gvk_123569639,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(-c3cccs3)n21,>,9.0
CHEMBL480613,CN(C)CCCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,,7.008856851694244
gvk_121814043,Cc1cc2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2[nH]c1=O,,7.212
gvk_122772613,CCN(C(=O)N1CCC(C(=O)c2cccc(OC)c2)CC1)c1ccc(OC)cc1,,5.522878745280337
gvk_123087839,Nc1cc(F)cc2c(=O)[nH]c(C3=C[C@H](N4CCN(c5ccccc5)CC4)CC3)cc12,,10.0
gvk_124334042,COC(=O)c1cccc2[nH]c(CCNC(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)nc12,,7.008773924307505
gvk_121336180,Cc1c2cccc(C(N)=O)c2nn1C1CCNCC1,,6.835647144215563
gvk_19817,COc1cccc2c(=O)[nH]c(-c3ccc([N+](=O)[O-])cc3)nc12,,6.070581074285707
gvk_15065124,O=C(CC1Cc2ccccc2C1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,8.0
gvk_123764420,CCOC(=O)Nc1nc2ccc(-c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)cc2s1,,8.623423042943488
Otava_1084138,O=c1c(-c2ccccc2F)coc2c(CO)c(O)ccc12,<,3.4001169279263124
CHEMBL480108,O=C1NCCn2cnc3cccc1c32,,6.547173036061409
gvk_120765376,O=C(NCc1ccncc1)c1ccc2c(c1)[nH]c(=O)c1ccsc12,,6.0
gvk_15064872,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)c1ccc2nccnc2c1,>,6.0
gvk_121258756,CC1Oc2ccc(CN3CCN(c4ccc(C(=O)N(C)C)cc4)CC3)cc2NC1=O,<,6.7
gvk_15323578,O=C1CCn2c(-c3cccc(-c4cnc5ccccc5c4)c3)nc3cccc1c32,>,5.0
gvk_125376982,CN1CCCN(Cc2ccc(-c3cc4cc(F)cc(C(N)=O)c4o3)cc2)CC1,,6.887558313820553
CHEMBL3649735,CN1CCCc2c1c1cc(OCCN3CCCCC3)ccc1[nH]c2=O,,5.507239610973162
gvk_123339803,CCCC(=O)Nc1nc2cc(-c3n[nH]c(=O)c4ccccc34)ccc2[nH]1,,5.301029995663981
gvk_124917956,O=C1NOCc2c(-c3ccc(C4CCCN4)cc3)[nH]c3cccc1c23,,8.568636235841012
gvk_15339307,CCc1cc2ccc(C(C)(C#N)Cc3cccc(C)n3)cc2[nH]c1=O,,7.1
gvk_15341376,COc1ccc2c(=O)[nH]nc3c2c1NC(C(=O)NN)=C3,,4.698970004336019
gvk_15347442,O=C1NCCn2c(-c3cccc(C(=O)N4CC5CC4CN5Cc4ccccc4)c3)nc3cccc1c32,,6.392544976785332
gvk_122570812,NC(=O)c1cccc2c1O/C(=C/c1ccc(OCCN3CCN(c4ccc(F)cc4)CC3)cc1)C2=O,,6.351639989019068
gvk_122347069,CNC(=O)c1ccc(N2CCN([C@H]3C=C(c4nc5c(c(=O)[nH]4)CC4(CC5)CC4)CC3)CC2)cc1Cl,,9.0
gvk_125375921,CN1CCC(c2cnn3c2[nH]c2cc(F)cc(C(N)=O)c23)C1,<,9.0
CHEMBL2419698,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,,6.847711655616944
CHEMBL250489,O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12,,6.987162775294828
gvk_15065976,NC(=O)c1ccnc(OC2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)c1,,8.154901959985743
CHEMBL3289109,Cc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,,6.372634143407268
gvk_121551930,CN1C[C@H]2C[C@@H]1CN2c1ccc2[nH]c(=O)c3ccccc3c2n1,,7.292429823902063
gvk_121514643,CC(C)CCN1CCP(=O)(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,>,7.0
CHEMBL1649756,O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12,,7.920818753952375
gvk_125375978,CC1(c2cnn3c2[nH]c2cc(F)cc(C(N)=O)c23)CCN(Cc2cccs2)CC1,<,9.0
gvk_15353914,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N(c4ccc(Cl)cc4)[C@H](C)C3)c2)n[nH]c(=O)c1C,>,8.301029995663981
gvk_15339281,CCc1cc2ccc(C(C)(C#N)Cc3cc(N(C)C)nc(C#N)n3)cc2[nH]c1=O,,7.1
gvk_122347106,CNC(=O)c1cccnc1N1CCN([C@H]2C=C(c3nc4c(c(=O)[nH]3)CC3(CC4)CC3)CC2)CC1,,6.300162274132754
CHEMBL4175684,CC(C)(C)OC(=O)N1CCC2(CC1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,,5.506123889147178
gvk_15327234,CCc1cc(-c2ccc(S(=O)(=O)NCCc3ccncc3)o2)c(C)[nH]c1=O,,6.443697499232712
gvk_125376973,CN(C)Cc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,,7.928117992693874
CHEMBL3921468,C=CCC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,>,7.301029995663981
gvk_15064996,CC1(C)CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O,,8.0165025336421
gvk_15065065,O=C(N[C@H]1CCc2ccccc21)C1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,>,8.0
CHEMBL603448,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2cccnc2)CC1,,7.920818753952375
gvk_123638463,CS(=O)(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4cc[nH]c43)ccc2F)CC1,>,7.698970004336019
CHEMBL417002,O=S(=O)(NCCN1CCCCC1)c1ccc2nc(O)c3ccccc3c2c1,,7.483288122256525
gvk_15325458,Cc1ccc([C@H]2NC(=O)c3cccc4c3N2CC[C@@H]4N)cc1,,6.0
gvk_122858852,CCC(O)C12CNCCC1(c1ccc(-n3cc4cccc(C(N)=O)c4n3)cc1)C2,,7.439854160150952
CHEMBL4170785,COc1ccc2nc3ccccc3c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c2c1,,5.943095148663527
gvk_15327429,CCc1cc(-c2cncc(C(=O)NCc3ccc(O)c(OC)c3)c2)c(C)[nH]c1=O,,5.3872161432802645
gvk_123425922,O=C(NC1CC1)c1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)c(Cl)c1,,7.977159389123472
gvk_15347409,O=C1NCCn2c(CN3CCCCCC3)nc3cccc1c32,,6.0
CHEMBL3931972,CC(C)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,,8.292429823902063
gvk_15327369,CCc1cc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)o2)c(C)[nH]c1=O,,5.8696662315049934
gvk_15355102,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N(CC(F)(F)F)C(C)C3)c2)[nH+][nH]c(=O)c1C,,7.602059991327962
gvk_123425908,N#Cc1cc(F)c(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)c(F)c1,,7.936666641048251
gvk_15351107,O=C1C=N[NH+](Cc2ccc(F)c(C(=O)N3CCn4c(nnc4C(F)(F)F)C3)c2)c2cccc(F)c21,>,5.301029995663981
gvk_15065955,COc1ccc(OC2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,,8.698970004336019
gvk_15327242,CCc1cc(-c2ccc(S(=O)(=O)N3CCN(CCN4CCCCC4)CC3)s2)c(C)[nH]c1=O,,5.2441251443275085
CHEMBL2347909,CC(C)N1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,,6.186419011431808
gvk_15336350,Cc1cccc2c(=O)[nH]c(N3CCN(C)CC3)cc12,,7.3984835564926446
CHEMBL3905682,CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1,,8.142667503568731
gvk_122340108,Cn1ccc2c(=O)[nH]c(N3CCC(c4ccc(F)cc4)CC3)nc21,,5.327902142064282
CHEMBL2377260,O=c1[nH]c(CCCN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc12,,6.411168274405792
gvk_121939430,O=c1[nH]c(-c2ccc(C3(O)CCCC3)cc2)cn2cc(F)cc12,,6.522878745280337
CHEMBL3105403,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc[nH]2)CC1,,7.530177984021837
CHEMBL3972156,CC1(C)CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,,8.200659450546418
gvk_15339135,CCc1cc2ccc(C(C#N)(CCOc3ccccc3)C3CC3)cc2[nH]c1=O,,6.3
gvk_123349547,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1C(F)(F)F)N1CCN(c2ccc3[nH]nnc3n2)CC1,,8.154901959985743
CHEMBL593592,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccn1,,7.886056647693163
gvk_15347376,O=C1NCCn2c(-c3ccc4ccccc4n3)nc3cccc1c32,,6.52432881167557
CHEMBL4091699,CC(C)(C)OC(=O)N1CCC(N2CCCC(NC(=O)c3nc4c(C(N)=O)cccc4[nH]3)C2)CC1,,6.087246696328677
gvk_15343364,O=c1[nH]cc2c3c(cc(S(=O)(=O)O)cc13)Oc1ccc(S(=O)(=O)O)cc1-2,,4.958607314841775
gvk_121258728,CC1Oc2c(cc(CN3CCN(c4ccc(C(=O)NC5CC5)cc4)CC3)cc2C2CC2)NC1=O,,6.6
CHEMBL2323220,O=C(NCC(=O)N1CCc2cccc3c2C1CNC3=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,,7.481486060122112
CHEMBL595681,O=C(O)CCCC(=O)N1CCc2cccc3c2C1CNC3=O,,7.823908740944319
CHEMBL3290488,NC(=O)c1cccc2c1O/C(=C\c1ccc(OCC(O)CN3CCOCC3)cc1)C2=O,,6.75448733218585
CHEMBL481867,NC(=O)c1ccccc1OCCc1cccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,,5.0
gvk_15066015,O=C(O)COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,8.045757490560675
gvk_20193722,CC(Oc1ccccc1C(N)=O)c1cccc(C(=O)N2CCCCC2c2ccccc2)c1,>,6.0
gvk_15341845,CCCCCCCCCCc1ccc(OC(=S)c2ccoc2)c(O)c1,>,4.698970004336019
CHEMBL592459,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ccccc2F)CC1,,7.619788758288394
gvk_125528566,CCNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(F)n1,,8.221848749616356
gvk_121258775,CC1Oc2ccc(OC3CCN(c4ccc(C(=O)NC5CC5)cc4)CC3)cc2NC1=O,<,6.7
gvk_15327408,CCc1cc(-c2cncc(C(=O)NCCc3ccc(C(=O)O)cc3)c2)c(C)[nH]c1=O,,5.640164517660112
CHEMBL383716,O=C1NCc2c1c1c(c3[nH]c4ccc(Br)cc4c23)CCC1,,7.522878745280337
gvk_15065291,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccn1)N1CCN(C(=O)N2CCOCC2)CC1,>,7.0
gvk_1202951,Cc1ccc2c(n1)[nH]c1c3c(c4c(c12)C(=O)NC4=O)CCC3,,8.698970004336019
gvk_125382783,Cc1cnc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)COCC5)CC2)n1C,,7.291
gvk_14621922,O=C(O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,7.070581074285707
gvk_122772591,Cc1ccc(C(=O)C2CCN(C(=O)N3CCc4ccccc43)CC2)cc1,,5.522878745280337
CHEMBL591588,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCCN4)CC3)c2)n[nH]c(=O)c1C,,7.920818753952375
gvk_125841884,O=C(NC1CCN(Cc2ccccc2)C1)c1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1Cl,,7.00788851221305
CHEMBL399725,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2ccccc12,,7.71455040858407
gvk_15339042,Cc1cc2ccc(C(C)(C#N)Cc3ccc(C(F)(F)F)o3)cc2[nH]c1=O,,5.7
gvk_15338988,CCc1cc2ccc(C(C)(C#N)Cc3cccc(-c4ccccc4)c3)cc2[nH]c1=O,,5.7
CHEMBL2237214,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccncc2)CC1,,7.698970004336019
gvk_15355090,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N(C4CCC(F)(F)C4)C(C)C3)c2)n[nH]c(=O)c1C,>,8.301029995663981
gvk_125378883,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)c2)oc2cc(O)cc(O)c12,,6.3869465882048155
gvk_15355056,Cc1c(Cc2ccc(F)c(C(=O)N3CC(=O)N4[C@@H](C)CCC[C@H]4C3)c2)n[nH]c(=O)c1C,>,8.301029995663981
gvk_123569662,Cc1cc(Cc2ccc(F)c(C(=O)N3Cc4nnc(-c5nccs5)n4C(C)C3)c2)n[nH]c1=O,>,7.0
gvk_15347487,CN1CCN(CCNC(=O)c2ccc3[nH]c(=O)c4cccn4c3c2)CC1,>,5.301029995663981
CHEMBL594521,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Br)cc1,,8.154901959985743
gvk_123425929,CCN(C)C(=O)c1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)cc1F,,7.84163750790475
CHEMBL607844,Cc1ccn2c(c1)nc1c3ccccc3c(=O)[nH]c12,,6.327902142064282
Otava_886647,CCOC(=O)c1cnc2ccc(Br)cc2c1NCCN1CCOCC1,<,3.4001169279263124
gvk_15065966,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC(OC(F)F)CC1,,8.301029995663981
gvk_20162885,CN(C)CC(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,>,7.698970004336019
gvk_121295688,O=c1[nH]c(-c2cccc(Cl)c2)c(OCCCN2CCCCC2)c2ccccc12,,6.886056647693163
CHEMBL370692,O=C1c2ccccc2C(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,,6.7447274948966935
gvk_121032590,CC(C#N)(Cc1cccc(C#N)n1)c1ccc2c3c(c(=O)[nH]c2c1)CCCC3,,7.804942352606449
gvk_517936,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)c(C)n2)cc1,,8.0
CHEMBL3653091,COCCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,,6.7447274948966935
CHEMBL189695,O=S(=O)(NCCCNN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,,6.346787486224656
gvk_123087833,Nc1cc(F)cc2c(=O)[nH]c(C3=C[C@@H](N4CCN(c5ccc(F)cc5)CC4)CC3)cc12,,8.958607314841775
gvk_15339126,CCc1cc2ccc(C(C)(C#N)CCOc3ccc4ccccc4c3)cc2[nH]c1=O,,5.8
gvk_3804583,O=C(CN1CCN(c2ccc(F)cc2)CC1)Nc1ccc2c(c1)Cc1c-2[nH]c(=O)c2ccccc12,,7.096910013008056
gvk_123192982,O=c1[nH]c(-c2ccc(O)cc2)nc2c(O)cccc12,,6.302564118711945
CHEMBL4776507,N#Cc1ccc(N2CCN([C@@H]3C=C(c4cc5c(N)cc(F)cc5c(=O)[nH]4)CC3)CC2)c(F)c1,,8.2518119729938
gvk_123425840,CCOc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cn3)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,,7.642446280256919
gvk_121258748,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OCC(=O)N4)CC2)c(Cl)c1,,7.1
gvk_15325435,N[C@H]1CCN2c3c(cccc31)C(=O)N[C@@H]2c1ccc(C(F)(F)F)cc1,,6.0
gvk_15327265,CCc1cc(-c2ccc(S(=O)(=O)NC3CCN(Cc4ccncc4)CC3)s2)c(C)[nH]c1=O,,6.318758762624412
